62851,,KEENES,IL,38.33,-88.64,KFWC
62862,,MILL SHOALS,IL,38.25,-88.34,KFWC
62867,,NEW HAVEN,IL,37.9,-88.12,KCUL
62878,,RINARD,IL,38.58,-88.47,KFOA
62886,,SIMS,IL,38.36,-88.53,KFWC
62887,,SPRINGERTON,IL,38.17,-88.35,KCUL
62892,,VERNON,IL,38.8,-89.08,KSLO
62897,,WHITTINGTON,IL,38.1,-88.87,KMVN
62908,,BELKNAP,IL,37.32,-88.94,KM30
62923,,CYPRESS,IL,37.36,-89.01,KM30
62928,,EDDYVILLE,IL,37.5,-88.58,KHSB
62940,,GORHAM,IL,37.71,-89.48,KMDH
62947,,HEROD,IL,37.48,-88.47,KHSB
62950,,JACOB,IL,37.74,-89.54,KMDH
62962,,MILLER CITY,IL,37.08,-89.35,KCIR
62967,,NEW BURNSIDE,IL,37.57,-88.77,KMWA
62975,,POMONA,IL,37.64,-89.34,KMDH
62976,,PULASKI,IL,37.21,-89.2,KCIR
62998,,WOLF LAKE,IL,37.53,-89.44,KMDH
63030,,FLETCHER,MO,38.16,-90.73,KFAM
63041,,GRUBVILLE,MO,38.28,-90.75,KSUS
63045,,EARTH CITY,MO,38.77,-90.46,KSTL
63061,,LUEBBERING,MO,38.26,-90.79,KSUS
63140,,SAINT LOUIS,MO,38.63,-90.24,KCPS
63155,,SAINT LOUIS,MO,38.63,-90.24,KCPS
63330,,ANNADA,MO,39.26,-90.82,KPPQ
63345,,FARBER,MO,39.27,-91.57,KCOU
63350,,HIGH HILL,MO,38.87,-91.37,KSUS
63381,,TRUXTON,MO,39.0,-91.24,KSUS
63431,,ANABEL,MO,39.75,-92.35,KIRK
63432,,ARBELA,MO,40.46,-92.01,KEOK
63433,,ASHBURN,MO,39.54,-91.17,KPPQ
63438,,DURHAM,MO,39.95,-91.67,KUIN
63439,,EMDEN,MO,39.79,-91.86,KUIN
63442,,GRANGER,MO,40.46,-91.97,KEOK
63443,,HUNNEWELL,MO,39.66,-91.85,KUIN
63450,,LENTNER,MO,39.72,-92.14,KIRK
63451,,LEONARD,MO,39.89,-92.18,KIRK
63453,,LURAY,MO,40.45,-91.88,KEOK
63457,,MONTICELLO,MO,40.11,-91.71,KEOK
63458,,NEWARK,MO,39.99,-91.97,KIRK
63460,,NOVELTY,MO,40.01,-92.2,KIRK
63464,,PLEVNA,MO,39.97,-92.08,KIRK
63465,,REVERE,MO,40.49,-91.67,KEOK
63472,,WAYLAND,MO,40.39,-91.58,KEOK
63473,,WILLIAMSTOWN,MO,40.2,-91.86,KEOK
63474,,WYACONDA,MO,40.39,-91.92,KEOK
63531,,BARING,MO,40.24,-92.2,KIRK
63535,,COATSVILLE,MO,40.58,-92.63,KTVK
63538,,ELMER,MO,39.95,-92.64,KIRK
63539,,ETHEL,MO,39.89,-92.74,KIRK
63540,,GIBBS,MO,40.09,-92.41,KIRK
63541,,GLENWOOD,MO,40.52,-92.57,KTVK
63543,,GORIN,MO,40.35,-92.0,KEOK
63547,,HURDLAND,MO,40.15,-92.3,KIRK
63551,,LIVONIA,MO,40.49,-92.69,KTVK
63557,,NEW BOSTON,MO,39.95,-92.88,KIRK
63560,,POLLOCK,MO,40.35,-93.08,KTVK
63563,,RUTLEDGE,MO,40.31,-92.08,KIRK
63566,,WINIGAN,MO,40.05,-92.9,KIRK
63567,,WORTHINGTON,MO,40.4,-92.68,KIRK
63625,,BLACK,MO,37.53,-90.93,KFAM
63633,,CENTERVILLE,MO,37.43,-90.96,KFAM
63636,,DES ARC,MO,37.28,-90.63,KFAM
63656,,MIDDLE BROOK,MO,37.69,-90.68,KFAM
63665,,REDFORD,MO,37.32,-90.89,KFAM
63675,,VULCAN,MO,37.3,-90.66,KFAM
63739,,BURFORDVILLE,MO,37.35,-89.81,KCGI
63743,,DAISY,MO,37.51,-89.82,KCGI
63747,,FRIEDHEIM,MO,37.55,-89.84,KCGI
63750,,GIPSY,MO,37.13,-90.19,KPOF
63763,,MC GEE,MO,37.03,-90.18,KPOF
63770,,OLD APPLETON,MO,37.59,-89.7,KCGI
63782,,STURDIVANT,MO,37.06,-90.01,KPOF
63783,,UNIONTOWN,MO,37.61,-89.71,KCGI
63833,,CATRON,MO,36.61,-89.7,KPOF
63849,,GOBLER,MO,36.15,-89.93,KBYH
63931,,BRIAR,MO,36.64,-90.96,KARG
63934,,CLUBB,MO,37.23,-90.36,KPOF
63941,,FREMONT,MO,36.9,-91.16,KUNO
63942,,GATEWOOD,MO,36.56,-91.07,KARG
63950,,LODI,MO,37.24,-90.46,KPOF
63951,,LOWNDES,MO,37.13,-90.25,KPOF
63952,,MILL SPRING,MO,37.06,-90.68,KPOF
63955,,OXLY,MO,36.58,-90.68,KPOF
63963,,SHOOK,MO,37.07,-90.32,KPOF
64017,,CAMDEN,MO,39.2,-94.01,KLXT
64022,,DOVER,MO,39.19,-93.68,KRCM
64036,,HENRIETTA,MO,39.23,-93.93,KLXT
64101,,KANSAS CITY,MO,39.09,-94.58,KMKC
64102,,KANSAS CITY,MO,39.09,-94.58,KMKC
64120,,KANSAS CITY,MO,39.09,-94.58,KMKC
64147,,KANSAS CITY,MO,39.09,-94.58,KMKC
64149,,KANSAS CITY,MO,39.09,-94.58,KMKC
64161,,KANSAS CITY,MO,39.09,-94.58,KMKC
64164,,KANSAS CITY,MO,39.09,-94.58,KMKC
64165,,KANSAS CITY,MO,39.09,-94.58,KMKC
64166,,KANSAS CITY,MO,39.09,-94.58,KMKC
64167,,KANSAS CITY,MO,39.09,-94.58,KMKC
64422,,AMITY,MO,39.86,-94.43,KSTJ
64426,,BLYTHEDALE,MO,40.47,-93.92,KLWD
64431,,CLEARMONT,MO,40.5,-95.03,KICL
64432,,CLYDE,MO,40.26,-94.67,KSTJ
64433,,CONCEPTION,MO,40.25,-94.68,KSTJ
64434,,CONCEPTION JUNCTION,MO,40.26,-94.69,KSTJ
64438,,DARLINGTON,MO,40.19,-94.4,KSTJ
64441,,DENVER,MO,40.39,-94.32,KLWD
64445,,ELMO,MO,40.51,-95.11,KICL
64449,,FILLMORE,MO,40.02,-94.97,KSTJ
64451,,FOREST CITY,MO,39.98,-95.18,KSTJ
64453,,GENTRY,MO,40.33,-94.42,KLWD
64455,,GRAHAM,MO,40.2,-95.03,KFNB
64457,,GUILFORD,MO,40.16,-94.73,KSTJ
64458,,HATFIELD,MO,40.53,-94.15,KLWD
64459,,HELENA,MO,39.93,-94.69,KSTJ
64467,,MARTINSVILLE,MO,40.38,-94.15,KLWD
64471,,NEW HAMPTON,MO,40.26,-94.19,KLWD
64475,,PARNELL,MO,40.44,-94.62,KICL
64476,,PICKERING,MO,40.45,-94.84,KICL
64480,,REA,MO,40.06,-94.76,KSTJ
64486,,SHERIDAN,MO,40.51,-94.61,KICL
64496,,WATSON,MO,40.48,-95.62,KAFK
64498,,WESTBORO,MO,40.53,-95.32,KSDA
64499,,WORTH,MO,40.4,-94.44,KLWD
64620,,ALTAMONT,MO,39.88,-94.08,KCDJ
64635,,CHULA,MO,39.92,-93.47,KCDJ
64636,,COFFEY,MO,40.1,-94.0,KCDJ
64638,,DAWN,MO,39.66,-93.63,KCDJ
64639,,DE WITT,MO,39.38,-93.22,KCDJ
64645,,HARRIS,MO,40.3,-93.35,KCDJ
64646,,HUMPHREYS,MO,40.12,-93.31,KCDJ
64647,,JAMESON,MO,40.0,-93.98,KCDJ
64652,,LAREDO,MO,40.02,-93.44,KCDJ
64655,,LUCERNE,MO,40.46,-93.29,KTVK
64656,,LUDLOW,MO,39.65,-93.7,KCDJ
64657,,MC FALL,MO,40.11,-94.22,KCDJ
64660,,MENDON,MO,39.59,-93.13,KCDJ
64664,,MOORESVILLE,MO,39.74,-93.72,KCDJ
64667,,NEWTOWN,MO,40.37,-93.33,KTVK
64672,,POWERSVILLE,MO,40.54,-93.3,KTVK
64674,,PURDIN,MO,39.95,-93.16,KCDJ
64676,,ROTHVILLE,MO,39.65,-93.06,KCDJ
64681,,SUMNER,MO,39.65,-93.24,KCDJ
64682,,TINA,MO,39.53,-93.44,KCDJ
64722,,AMORET,MO,38.25,-94.58,KOJC
64726,,BLAIRSTOWN,MO,38.55,-93.95,KRCM
64741,,DEERFIELD,MO,37.83,-94.5,KJLN
64745,,FOSTER,MO,38.16,-94.5,KGLY
64750,,HARWOOD,MO,37.95,-94.15,KGLY
64769,,MINDENMINES,MO,37.47,-94.58,KJLN
64771,,MOUNDVILLE,MO,37.76,-94.45,KJLN
64778,,RICHARDS,MO,37.9,-94.55,KJLN
64847,,LANAGAN,MO,36.6,-94.45,KGMJ
65001,,ARGYLE,MO,38.29,-92.02,KVIH
65048,,KOELTZTOWN,MO,38.32,-92.04,KVIH
65050,,LATHAM,MO,38.56,-92.68,KDMO
65062,,MOUNT STERLING,MO,38.46,-91.61,KVIH
65067,,PORTLAND,MO,38.71,-91.71,KJEF
65077,,STEEDMAN,MO,38.7,-91.81,KJEF
65083,,ULMAN,MO,38.15,-92.44,KAIZ
65232,,BENTON CITY,MO,39.13,-91.76,KCOU
65244,,CLIFTON HILL,MO,39.43,-92.66,KIRK
65246,,DALTON,MO,39.39,-92.99,KCDJ
65258,,HOLLIDAY,MO,39.49,-92.13,KCOU
65280,,RUSH HILL,MO,39.2,-91.72,KCOU
65282,,SANTA FE,MO,39.36,-91.83,KCOU
65283,,STOUTSVILLE,MO,39.55,-91.85,KUIN
65286,,TRIPLETT,MO,39.49,-93.19,KCDJ
65287,,WOOLDRIDGE,MO,38.9,-92.52,KCOU
65299,,COLUMBIA,MO,38.9,-92.24,KCOU
65321,,BLACKBURN,MO,39.1,-93.48,KSZL
65329,,FLORENCE,MO,38.58,-92.97,KDMO
65330,,GILLIAM,MO,39.23,-93.0,KDMO
65335,,IONIA,MO,38.5,-93.32,KDMO
65344,,MIAMI,MO,39.32,-93.22,KCDJ
65345,,MORA,MO,38.53,-93.14,KDMO
65436,,BEULAH,MO,37.62,-91.91,KTBN
65439,,BIXBY,MO,37.66,-91.08,KFAM
65440,,BOSS,MO,37.64,-91.18,KFAM
65443,,BRINKTOWN,MO,38.12,-92.07,KVIH
65446,,CHERRYVILLE,MO,37.85,-91.28,KVIH
65449,,COOK STA,MO,37.81,-91.43,KVIH
65456,,DAVISVILLE,MO,37.8,-91.18,KVIH
65457,,DEVILS ELBOW,MO,37.82,-92.06,KTBN
65461,,DUKE,MO,37.65,-91.98,KTBN
65464,,ELK CREEK,MO,37.18,-91.99,KUNO
65468,,EUNICE,MO,37.24,-91.77,KUNO
65479,,HARTSHORN,MO,37.26,-91.67,KUNO
65484,,HUGGINS,MO,37.31,-92.19,KTBN
65501,,JADWIN,MO,37.48,-91.57,KTBN
65529,,JEROME,MO,37.92,-91.97,KTBN
65541,,LENOX,MO,37.65,-91.76,KTBN
65543,,LYNCHBURG,MO,37.49,-92.29,KTBN
65557,,ROBY,MO,37.51,-92.13,KTBN
65564,,SOLO,MO,37.23,-91.95,KUNO
65570,,SUCCESS,MO,37.44,-92.08,KTBN
65589,,YUKON,MO,37.27,-91.84,KUNO
65603,,ARCOLA,MO,37.54,-93.87,KSGF
65614,,BRADLEYVILLE,MO,36.78,-92.9,KBBG
65618,,BRIXEY,MO,36.75,-92.4,KBPK
65620,,BRUNER,MO,37.01,-92.98,KSGF
65627,,CEDARCREEK,MO,36.56,-92.99,KBBG
65630,,CHESTNUTRIDGE,MO,36.83,-93.25,KBBG
65635,,DADEVILLE,MO,37.47,-93.67,KSGF
65638,,DRURY,MO,36.92,-92.32,KUNO
65657,,GARRISON,MO,36.83,-93.01,KBBG
65660,,GRAFF,MO,37.31,-92.28,KTBN
65666,,HARDENVILLE,MO,36.58,-92.37,KBPK
65676,,ISABELLA,MO,36.58,-92.61,KBPK
65690,,COUCH,MO,36.6,-91.38,KUNO
65701,,MC CLURG,MO,36.76,-92.81,KBBG
65702,,MACOMB,MO,37.1,-92.48,KUNO
65715,,NOBLE,MO,36.74,-92.56,KBPK
65727,,POLK,MO,37.72,-93.29,KSGF
65728,,PONCE DE LEON,MO,36.87,-93.35,KBBG
65729,,PONTIAC,MO,36.51,-92.6,KBPK
65730,,POWELL,MO,36.62,-94.18,KROG
65731,,POWERSITE,MO,36.65,-93.12,KBBG
65733,,PROTEM,MO,36.52,-92.85,KBBG
65735,,QUINCY,MO,38.0,-93.47,KGLY
65744,,RUETER,MO,36.6,-92.86,KBBG
65752,,SOUTH GREENFIELD,MO,37.37,-93.84,KSGF
65755,,SQUIRES,MO,36.85,-92.62,KBPK
65762,,THORNFIELD,MO,36.7,-92.65,KBPK
65766,,UDALL,MO,36.54,-92.25,KBPK
65768,,VANZANT,MO,36.96,-92.3,KUNO
65773,,WASOLA,MO,36.79,-92.57,KBPK
65776,,SOUTH FORK,MO,36.62,-91.96,KUNO
65777,,MOODY,MO,36.52,-91.98,KUNO
65778,,MYRTLE,MO,36.5,-91.26,KARG
65783,,WINDYVILLE,MO,37.7,-92.92,KAIZ
65784,,ZANONI,MO,36.68,-92.33,KBPK
65788,,PEACE VALLEY,MO,36.87,-91.73,KUNO
66008,,BENDENA,KS,39.7,-95.17,KSTJ
66014,,CENTERVILLE,KS,38.21,-95.01,KUKL
66017,,DENTON,KS,39.73,-95.26,KSTJ
66031,,NEW CENTURY,KS,38.84,-94.93,KIXD
66058,,MUSCOTAH,KS,39.55,-95.52,KTOP
66091,,WELDA,KS,38.16,-95.32,KUKL
66094,,WHITE CLOUD,KS,39.97,-95.29,KFNB
66115,,KANSAS CITY,KS,39.1,-94.62,KMKC
66118,,KANSAS CITY,KS,39.1,-94.62,KMKC
66250,,SHAWNEE MISSION,KS,38.9,-94.68,KOJC
66406,,BEATTIE,KS,39.86,-96.41,KBIE
66407,,BELVUE,KS,39.21,-96.17,KMHK
66408,,BERN,KS,39.96,-95.97,KFNB
66412,,BREMEN,KS,39.87,-96.74,KBIE
66416,,CIRCLEVILLE,KS,39.5,-95.85,KTOP
66417,,CORNING,KS,39.65,-96.02,KFNB
66419,,DENISON,KS,39.39,-95.62,KTOP
66422,,EMMETT,KS,39.3,-96.05,KTOP
66425,,FAIRVIEW,KS,39.83,-95.72,KFNB
66428,,GOFF,KS,39.66,-95.93,KFNB
66432,,HAVENSVILLE,KS,39.51,-96.07,KTOP
66438,,HOME,KS,39.87,-96.52,KBIE
66506,,MANHATTAN,KS,39.19,-96.59,KMHK
66515,,MORRILL,KS,39.92,-95.69,KFNB
66516,,NETAWAKA,KS,39.6,-95.71,KFNB
66518,,OKETO,KS,39.96,-96.59,KBIE
66522,,ONEIDA,KS,39.86,-95.93,KFNB
66527,,POWHATTAN,KS,39.76,-95.63,KFNB
66540,,SOLDIER,KS,39.53,-95.96,KTOP
66541,,SUMMERFIELD,KS,39.99,-96.34,KBIE
66544,,VERMILLION,KS,39.71,-96.26,KMHK
66552,,WHITING,KS,39.58,-95.61,KTOP
66621,,TOPEKA,KS,39.03,-95.69,KFOE
66683,,TOPEKA,KS,39.03,-95.69,KFOE
66714,,BENEDICT,KS,37.62,-95.74,KCNU
66716,,BRONSON,KS,37.89,-95.07,KCNU
66717,,BUFFALO,KS,37.7,-95.69,KCNU
66732,,ELSMORE,KS,37.79,-95.14,KCNU
66734,,FARLINGTON,KS,37.61,-94.82,KJLN
66735,,FRANKLIN,KS,37.52,-94.7,KJLN
66738,,FULTON,KS,38.0,-94.71,KCNU
66740,,GALESBURG,KS,37.47,-95.35,KPPF
66741,,GARLAND,KS,37.64,-94.62,KJLN
66746,,HEPLER,KS,37.66,-94.96,KCNU
66754,,MAPLETON,KS,38.01,-94.88,KCNU
66758,,NEOSHO FALLS,KS,38.0,-95.55,KCNU
66761,,PIQUA,KS,37.86,-95.59,KCNU
66767,,PRESCOTT,KS,38.06,-94.69,KCNU
66769,,REDFIELD,KS,37.83,-94.88,KCNU
66772,,SAVONBURG,KS,37.74,-95.14,KCNU
66775,,STARK,KS,37.68,-95.14,KCNU
66778,,TREECE,KS,37.0,-94.84,KJLN
66830,,ADMIRE,KS,38.64,-96.1,KEMP
66838,,BURDICK,KS,38.57,-96.83,KFRI
66842,,CASSODAY,KS,38.03,-96.63,KEMP
66843,,CEDAR POINT,KS,38.25,-96.82,KEWK
66850,,ELMDALE,KS,38.37,-96.64,KEMP
66853,,HAMILTON,KS,37.98,-96.16,KEMP
66855,,LAMONT,KS,38.11,-96.02,KEMP
66858,,LINCOLNVILLE,KS,38.49,-96.96,KEWK
66859,,LOST SPRINGS,KS,38.56,-96.96,KFRI
66862,,MATFIELD GREEN,KS,38.15,-96.56,KEMP
66864,,NEOSHO RAPIDS,KS,38.36,-95.99,KEMP
66870,,VIRGIL,KS,37.98,-96.01,KEMP
66873,,WILSEY,KS,38.63,-96.67,KFRI
66930,,AGENDA,KS,39.7,-97.43,KCNK
66932,,ATHOL,KS,39.76,-98.91,KHDE
66933,,BARNES,KS,39.71,-96.87,KMHK
66936,,BURR OAK,KS,39.87,-98.3,KCNK
66940,,CUBA,KS,39.8,-97.45,KCNK
66941,,ESBON,KS,39.82,-98.43,KCNK
66942,,FORMOSO,KS,39.77,-97.99,KCNK
66943,,GREENLEAF,KS,39.72,-96.97,KCNK
66944,,HADDAM,KS,39.85,-97.3,KHJH
66946,,HOLLENBERG,KS,39.98,-96.99,KBIE
66955,,MAHASKA,KS,39.98,-97.35,KHJH
66958,,MORROWVILLE,KS,39.84,-97.17,KHJH
66959,,MUNDEN,KS,39.91,-97.53,KHJH
66960,,NARKA,KS,39.96,-97.42,KHJH
66962,,PALMER,KS,39.63,-97.13,KCNK
66963,,RANDALL,KS,39.64,-98.04,KCNK
66964,,REPUBLIC,KS,39.92,-97.82,KHJH
66970,,WEBBER,KS,39.93,-98.03,KHJH
67008,,ATLANTA,KS,37.43,-96.76,KWLD
67018,,BLUFF CITY,KS,37.07,-97.87,KBKN
67021,,BYERS,KS,37.78,-98.86,KPTT
67023,,CAMBRIDGE,KS,37.31,-96.66,KWLD
67028,,COATS,KS,37.51,-98.82,KPTT
67036,,DANVILLE,KS,37.28,-97.89,KICT
67038,,DEXTER,KS,37.17,-96.71,KWLD
67049,,FREEPORT,KS,37.19,-97.85,KICT
67051,,GEUDA SPRINGS,KS,37.11,-97.14,KWLD
67055,,GREENWICH,KS,37.74,-97.24,KAAO
67057,,HARDTNER,KS,37.01,-98.64,KAVK
67061,,HAZELTON,KS,37.08,-98.4,KP28
67065,,ISABEL,KS,37.46,-98.55,KP28
67066,,IUKA,KS,37.72,-98.73,KPTT
67071,,LAKE CITY,KS,37.35,-98.81,KP28
67072,,LATHAM,KS,37.53,-96.64,KWLD
67073,,LEHIGH,KS,38.37,-97.3,KEWK
67102,,MAPLE CITY,KS,37.05,-96.78,KWLD
67103,,MAYFIELD,KS,37.26,-97.54,KICT
67105,,MILAN,KS,37.25,-97.67,KICT
67106,,MILTON,KS,37.43,-97.75,KICT
67109,,MULLINVILLE,KS,37.58,-99.47,KDDC
67111,,MURDOCK,KS,37.6,-97.97,KICT
67112,,NASHVILLE,KS,37.43,-98.42,KP28
67122,,PIEDMONT,KS,37.62,-96.37,KAAO
67131,,ROCK,KS,37.42,-96.92,KWLD
67132,,ROSALIA,KS,37.78,-96.6,KAAO
67134,,SAWYER,KS,37.49,-98.68,KP28
67138,,SHARON,KS,37.25,-98.41,KP28
67142,,SPIVEY,KS,37.44,-98.16,KP28
67143,,SUN CITY,KS,37.37,-98.91,KP28
67150,,WALDRON,KS,37.0,-98.18,KP28
67151,,WALTON,KS,38.11,-97.25,KEWK
67155,,WILMORE,KS,37.33,-99.2,KP28
67159,,ZENDA,KS,37.44,-98.28,KP28
67223,,WICHITA,KS,37.68,-97.34,KICT
67227,,WICHITA,KS,37.68,-97.34,KICT
67232,,WICHITA,KS,37.68,-97.34,KICT
67276,,WICHITA,KS,37.68,-97.34,KICT
67332,,BARTLETT,KS,37.05,-95.21,KCFV
67341,,DENNIS,KS,37.35,-95.42,KPPF
67345,,ELK FALLS,KS,37.37,-96.19,KPPF
67346,,GRENOLA,KS,37.35,-96.44,KWLD
67347,,HAVANA,KS,37.09,-95.94,KCFV
67351,,LIBERTY,KS,37.15,-95.59,KCFV
67355,,NIOTAZE,KS,37.06,-96.01,KBVO
67360,,PERU,KS,37.08,-96.09,KBVO
67417,,AURORA,KS,39.45,-97.52,KCNK
67418,,BARNARD,KS,39.18,-98.04,KCNK
67423,,BEVERLY,KS,39.01,-97.97,KSLN
67427,,BUSHTON,KS,38.51,-98.39,KGBD
67438,,DURHAM,KS,38.48,-97.22,KEWK
67442,,FALUN,KS,38.65,-97.81,KSLN
67447,,GREEN,KS,39.43,-97.0,KMHK
67452,,HUNTER,KS,39.23,-98.39,KRSL
67458,,LONGFORD,KS,39.17,-97.32,KFRI
67459,,LORRAINE,KS,38.56,-98.31,KGBD
67468,,MORGANVILLE,KS,39.46,-97.2,KCNK
67474,,PORTIS,KS,39.56,-98.69,KRSL
67475,,RAMONA,KS,38.59,-97.06,KSLN
67483,,TAMPA,KS,38.54,-97.15,KSLN
67485,,TIPTON,KS,39.33,-98.47,KRSL
67491,,WINDOM,KS,38.38,-97.91,KHUT
67492,,WOODBINE,KS,38.79,-96.95,KFRI
67510,,ABBYVILLE,KS,37.97,-98.2,KHUT
67511,,ALBERT,KS,38.45,-99.01,KGBD
67512,,ALDEN,KS,38.24,-98.31,KHUT
67513,,ALEXANDER,KS,38.46,-99.55,KHYS
67515,,ARNOLD,KS,38.63,-100.04,KHYS
67516,,BAZINE,KS,38.44,-99.69,KHYS
67518,,BEELER,KS,38.43,-100.2,KGCK
67519,,BELPRE,KS,37.95,-99.09,KPTT
67520,,BISON,KS,38.51,-99.19,KGBD
67521,,BROWNELL,KS,38.64,-99.74,KHYS
67523,,BURDETT,KS,38.19,-99.52,KGBD
67529,,GARFIELD,KS,38.07,-99.24,KGBD
67545,,HUDSON,KS,38.1,-98.66,KGBD
67556,,MC CRACKEN,KS,38.58,-99.56,KHYS
67559,,NEKOMA,KS,38.47,-99.44,KHYS
67563,,OFFERLE,KS,37.89,-99.56,KDDC
67564,,OLMITZ,KS,38.51,-98.93,KGBD
67565,,OTIS,KS,38.53,-99.05,KGBD
67568,,PLEVNA,KS,37.97,-98.3,KHUT
67572,,RANSOM,KS,38.63,-99.93,KHYS
67573,,RAYMOND,KS,38.27,-98.41,KGBD
67574,,ROZEL,KS,38.19,-99.4,KGBD
67575,,RUSH CENTER,KS,38.46,-99.31,KGBD
67581,,SYLVIA,KS,37.95,-98.4,KPTT
67584,,UTICA,KS,38.64,-100.17,KHYS
67621,,AGRA,KS,39.76,-99.11,KHLC
67623,,ALTON,KS,39.46,-98.94,KRSL
67625,,BOGUE,KS,39.35,-99.68,KHLC
67626,,BUNKER HILL,KS,38.87,-98.7,KRSL
67628,,CEDAR,KS,39.65,-98.94,KHLC
67629,,CLAYTON,KS,39.73,-100.17,KHLC
67631,,COLLYER,KS,39.03,-100.11,KHLC
67632,,DAMAR,KS,39.31,-99.58,KHLC
67634,,DORRANCE,KS,38.84,-98.59,KRSL
67635,,DRESDEN,KS,39.62,-100.42,KHLC
67638,,GAYLORD,KS,39.64,-98.84,KRSL
67639,,GLADE,KS,39.68,-99.31,KHLC
67640,,GORHAM,KS,38.88,-99.02,KRSL
67643,,JENNINGS,KS,39.68,-100.29,KHLC
67644,,KIRWIN,KS,39.66,-99.12,KHLC
67645,,LENORA,KS,39.61,-100.0,KHLC
67647,,LONG ISLAND,KS,39.94,-99.53,KHDE
67648,,LUCAS,KS,39.05,-98.53,KRSL
67649,,LURAY,KS,39.11,-98.69,KRSL
67650,,MORLAND,KS,39.34,-100.07,KHLC
67653,,NORCATUR,KS,39.83,-100.18,KMCK
67656,,OGALLAH,KS,38.98,-99.73,KHYS
67657,,PALCO,KS,39.25,-99.56,KHLC
67658,,PARADISE,KS,39.11,-98.91,KRSL
67659,,PENOKEE,KS,39.35,-99.97,KHLC
67664,,PRAIRIE VIEW,KS,39.83,-99.57,KHLC
67673,,WALDO,KS,39.12,-98.79,KRSL
67675,,WOODSTON,KS,39.45,-99.09,KHLC
67733,,EDSON,KS,39.33,-101.54,KGLD
67734,,GEM,KS,39.42,-100.89,KGLD
67736,,GOVE,KS,38.95,-100.49,KHLC
67737,,GRAINFIELD,KS,39.11,-100.46,KHLC
67739,,HERNDON,KS,39.9,-100.78,KMCK
67741,,KANORADO,KS,39.33,-102.03,KITR
67743,,LEVANT,KS,39.38,-101.19,KGLD
67744,,LUDELL,KS,39.85,-100.96,KMCK
67745,,MC DONALD,KS,39.78,-101.37,KGLD
67747,,MONUMENT,KS,39.1,-101.0,KGLD
67751,,PARK,KS,39.11,-100.36,KHLC
67753,,REXFORD,KS,39.47,-100.74,KHLC
67757,,SELDEN,KS,39.54,-100.56,KHLC
67761,,WALLACE,KS,38.91,-101.59,KGLD
67762,,WESKAN,KS,38.86,-101.96,KITR
67764,,WINONA,KS,39.06,-101.24,KGLD
67841,,ENSIGN,KS,37.65,-100.23,KDDC
67842,,FORD,KS,37.63,-99.75,KDDC
67843,,FORT DODGE,KS,37.73,-99.93,KDDC
67849,,HANSTON,KS,38.12,-99.71,KDDC
67850,,HEALY,KS,38.6,-100.62,KGCK
67857,,KENDALL,KS,37.94,-101.54,KGCK
67862,,MANTER,KS,37.52,-101.88,KEHA
67863,,MARIENTHAL,KS,38.49,-101.21,KGCK
67868,,PIERCEVILLE,KS,37.88,-100.67,KGCK
67882,,WRIGHT,KS,37.78,-99.89,KDDC
67953,,RICHFIELD,KS,37.26,-101.78,KEHA
68014,,BRUNO,NE,41.28,-96.96,KOLU
68018,,COLON,NE,41.29,-96.6,KFET
68033,,ITHACA,NE,41.16,-96.53,KFET
68036,,LINWOOD,NE,41.41,-96.93,KFET
68040,,MALMO,NE,41.26,-96.72,KFET
68042,,MEMPHIS,NE,41.09,-96.43,KMLE
68055,,ROSALIE,NE,42.05,-96.51,KSUX
68056,,ST COLUMBANS,NE,41.09,-96.05,KOFF
68062,,THURSTON,NE,42.17,-96.69,KLCG
68068,,WASHINGTON,NE,41.39,-96.2,KK46
68182,,OMAHA,NE,41.26,-96.01,KOMA
68303,,ALEXANDRIA,NE,40.24,-97.38,KHJH
68304,,ALVO,NE,40.87,-96.38,KLNK
68307,,AVOCA,NE,40.79,-96.11,KPMV
68309,,BARNESTON,NE,40.04,-96.57,KBIE
68314,,BEE,NE,41.0,-97.05,KLNK
68315,,BELVIDERE,NE,40.25,-97.55,KHJH
68316,,BENEDICT,NE,41.0,-97.6,KJYR
68318,,BLUE SPRINGS,NE,40.13,-96.66,KBIE
68320,,BROCK,NE,40.48,-95.95,KAFK
68321,,BROWNVILLE,NE,40.39,-95.66,KAFK
68322,,BRUNING,NE,40.33,-97.56,KHJH
68323,,BURCHARD,NE,40.14,-96.34,KBIE
68324,,BURR,NE,40.53,-96.29,KAFK
68325,,BYRON,NE,40.0,-97.76,KHJH
68326,,CARLETON,NE,40.3,-97.67,KHJH
68327,,CHESTER,NE,40.0,-97.61,KHJH
68328,,CLATONIA,NE,40.46,-96.85,KBIE
68332,,CRAB ORCHARD,NE,40.33,-96.42,KBIE
68337,,DAWSON,NE,40.13,-95.82,KFNB
68338,,DAYKIN,NE,40.32,-97.29,KHJH
68344,,DOUGLAS,NE,40.59,-96.38,KAFK
68345,,DU BOIS,NE,40.03,-96.04,KFNB
68346,,DUNBAR,NE,40.66,-96.03,KAFK
68348,,ELK CREEK,NE,40.28,-96.12,KAFK
68350,,ENDICOTT,NE,40.08,-97.09,KBIE
68357,,FILLEY,NE,40.28,-96.53,KBIE
68365,,GRAFTON,NE,40.62,-97.71,KJYR
68367,,GRESHAM,NE,41.02,-97.4,KJYR
68368,,HALLAM,NE,40.53,-96.78,KBIE
